
 ****** Running generation 0 ****** 

Population's average fitness: 2932.02528 stdev: 653.73219
Best fitness: 5149.31000 - size: (20, 202) - species 163 - id 163
Average adjusted fitness: 0.386
Mean genetic distance 3.595, standard deviation 0.236
Population of 600 members in 200 species:
   ID   age  size  fitness  adj fit  stag
   189    8     3   3945.8    0.464     5
   190    8     3   4169.9    0.564     2
   191    8     3   3516.4    0.404     1
   192    8     3   3193.5    0.456     4
   193    8     3   4520.4    0.391     0
   194    8     3   3690.5    0.279     3
   195    8     3   2997.6    0.399     6
   196    8     3   2734.7    0.326     2
   197    8     3   3080.7    0.372     2
   198    8     3   2685.2    0.296     2
   199    8     3   3443.9    0.408     3
   200    8     3   3458.5    0.405     4
Total extinctions: 0
Generation time: 250.150 sec (230.479 average)

 ****** Running generation 9 ****** 

Population's average fitness: 2892.30631 stdev: 597.48204
Best fitness: 4720.79500 - size: (20, 199) - species 24 - id 514
Average adjusted fitness: 0.463
Mean genetic distance 3.595, standard deviation 0.236
Population of 600 members in 200 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1    9     3   2904.6    0.348     1
     2    9     3   3393.4    0.372     3
     3    9     3   3002.7    0.418     6
     4    9     3   3429.9    0.519     2
     5    9     3   3267.3    0.396     8
     6    9     3   3837.3    0.600     0
     7    9     3   3358.0    0.455     1
     8    9     3   2911.7    0.361     7
     9    9     3   3495.3    0.478     4
    10    9     3   3027.3    0.464     5
    11    9     3   3125.1    0.418     7
    12    9     3   2728.5    0.333     5
    13    9     3   3065.2    0.408     1
    14    9     3   4092.9    0.606     6
    15    9     3   3953.9    0.572     7
    16    9     3   2942.6    0.406     7
    17    9     3   3723.5    0.495     5
    18    9     3   3897.2    0.559     5
    19    9     3   3689.3    0.487     1
    20    9     3   3690.3    0.644     6
    21    9     3   3065.8    0.452     3
    22    9     3   3353.6    0.427     3
    23    9     3   3365.9    0.484     7
    24    9     3   4720.8    0.688     7
    25    9     3   2842.7    0.342     4
    26    9     3   2538.6    0.289     7
    27    9     3   3307.9    0.551     9
    28    9     3   4095.2    0.593     0
    29    9     3   3019.3    0.443     1
    30    9     3   3287.3    0.408     5
    31    9     3   3524.1    0.477     8
    32    9     3   3991.2    0.547     6
    33    9     3   2437.0    0.276     1
    34    9     3   3571.8    0.558     4
    35    9     3   3518.4    0.480     8
    36    9     3   3636.7    0.610     5
    37    9     3   3187.9    0.467     1
    38    9     3   3158.6    0.412     2
    39    9     3   3207.7    0.473     2
    40    9     3   3562.1    0.469     8
    41    9     3   3368.6    0.389     6
    42    9     3   2644.9    0.283     5
    43    9     3   3087.0    0.380     7
    44    9     3   4006.7    0.525     0
    45    9     3   3461.9    0.553     6
    46    9     3   3473.2    0.511     6
    47    9     3   2125.4    0.209     5
    48    9     3   3209.2    0.435     8
    49    9     3   2884.2    0.313     6
    50    9     3   3448.5    0.361     4
    51    9     3   2901.1    0.325     5
    52    9     3   3665.2    0.583     5
    53    9     3   4575.2    0.491     0
    54    9     3   3327.0    0.437     9
    55    9     3   3591.7    0.583     2
    56    9     3   3861.5    0.478     6
    57    9     3   3865.5    0.527     4
    58    9     3   3247.0    0.380     6
    59    9     3   3297.8    0.486     5
    60    9     3   3473.3    0.486     5
    61    9     3   3234.2    0.495     7
    62    9     3   3359.5    0.421     7
    63    9     3   3110.3    0.398     5
    64    9     3   4499.1    0.574     0
    65    9     3   2994.7    0.380     2
    66    9     3   4274.5    0.652     0
    67    9     3   2364.9    0.261     9
    68    9     3   2696.7    0.321     4
    69    9     3   3022.3    0.444     4
    70    9     3   3765.3    0.648     6
    71    9     3   3808.7    0.466     0
    72    9     3   3144.6    0.427     5
    73    9     3   3805.8    0.469     0
    74    9     3   3198.1    0.438     7
    75    9     3   2719.3    0.252     1
    76    9     3   2763.7    0.384     8
    77    9     3   3908.8    0.532     1
    78    9     3   2994.2    0.385     5
    79    9     3   2756.3    0.390     7
    80    9     3   4587.7    0.692     7
    81    9     3   3418.9    0.434     6
    82    9     3   2987.8    0.336     4
    83    9     3   3018.4    0.414     1
    84    9     3   3960.0    0.618     7
    85    9     3   3245.7    0.457     7
    86    9     3   3225.7    0.282     5
    87    9     3   3814.8    0.517     8
    88    9     3   3403.4    0.428     3
    89    9     3   3070.6    0.380     4
    90    9     3   3856.2    0.468     1
    91    9     3   2505.1    0.270     8
    92    9     3   3211.0    0.465     7
    93    9     3   3763.5    0.580     4
    94    9     3   3015.1    0.471     9
    95    9     3   4610.9    0.759     0
    96    9     3   4129.9    0.469     0
    97    9     3   3245.4    0.421     6
    98    9     3   2994.5    0.312     5
    99    9     3   3086.6    0.482     5
   100    9     3   3124.1    0.373     4
   101    9     3   3179.6    0.460     6
   102    9     3   3380.3    0.552     5
   103    9     3   4271.1    0.590     6
   104    9     3   3086.9    0.417     2
   105    9     3   3379.5    0.386     2
   106    9     3   2931.0    0.382     3
   107    9     3   3992.1    0.514     0
   108    9     3   3597.4    0.508     2
   109    9     3   3856.0    0.489     1
   110    9     3   3077.1    0.380     5
   111    9     3   2701.8    0.329     2
   112    9     3   3347.0    0.426     1
   113    9     3   3165.1    0.307     6
   114    9     3   3398.7    0.481     9
   115    9     3   2717.8    0.378     6
   116    9     3   3121.2    0.474     6
   117    9     3   3810.5    0.683     6
   118    9     3   4261.0    0.628     1
   119    9     3   3047.6    0.410     5
   120    9     3   3023.1    0.316     7
   121    9     3   3703.2    0.605     0
   122    9     3   4625.0    0.653     0
   123    9     3   4083.9    0.628     4
   124    9     3   3922.8    0.470     1
   125    9     3   4072.0    0.509     4
   126    9     3   2939.4    0.340     5
   127    9     3   3177.8    0.449     2
   128    9     3   3248.4    0.410     2
   129    9     3   3195.0    0.376     5
   130    9     3   2877.7    0.407     4
   131    9     3   3518.1    0.376     6
   132    9     3   3158.2    0.480     3
   133    9     3   3109.8    0.465     6
   134    9     3   2680.2    0.226     3
   135    9     3   4043.8    0.565     6
   136    9     3   2779.7    0.363     8
   137    9     3   3542.9    0.493     2
   138    9     3   3145.9    0.405     2
   139    9     3   3396.0    0.422     1
   140    9     3   2556.8    0.347     9
   141    9     3   3410.0    0.478     1
   142    9     3   3930.7    0.521     1
   143    9     3   3843.5    0.471     8
   144    9     3   4117.1    0.654     0
   145    9     3   3668.4    0.508     5
   146    9     3   3711.2    0.444     7
   147    9     3   2974.8    0.420     4
   148    9     3   3030.8    0.376     6
   149    9     3   3035.8    0.436     7
   150    9     3   3395.1    0.411     7
   151    9     3   3473.5    0.576     1
   152    9     3   3965.6    0.451     5
   153    9     3   4323.4    0.620     0
   154    9     3   2993.0    0.450     5
   155    9     3   3242.4    0.466     3
   156    9     3   4007.6    0.666     8
   157    9     3   3092.6    0.456     7
   158    9     3   3512.6    0.567     4
   159    9     3   3409.2    0.509     6
   160    9     3   2692.0    0.320     5
   161    9     3   2781.2    0.299     7
   162    9     3   3656.2    0.502     1
   163    9     3   4141.7    0.663     9
   164    9     3   2579.8    0.341     9
   165    9     3   4341.3    0.572     5
   166    9     3   3923.5    0.636     2
   167    9     3   3932.5    0.479     5
   168    9     3   2860.5    0.393     1
   169    9     3   3585.2    0.626     5
   170    9     3   3604.7    0.498     4
   171    9     3   2742.5    0.386     8
   172    9     3   4538.4    0.652     0
   173    9     3   3280.9    0.412     2
   174    9     3   3167.5    0.388     2
   175    9     3   4031.4    0.614     4
   176    9     3   3421.2    0.453     2
   177    9     3   3055.6    0.378     4
   178    9     3   3737.3    0.640     3
   179    9     3   3211.9    0.396     8
   180    9     3   2984.7    0.321     5
   181    9     3   4396.4    0.507     0
   182    9     3   3186.5    0.410     4
   183    9     3   2792.5    0.374     8
   184    9     3   4431.3    0.759     7
   185    9     3   3381.1    0.386     4
   186    9     3   2189.1    0.219     2
   187    9     3   3348.9    0.454     3
   188    9     3   3090.5    0.270     1
   189    9     3   4384.4    0.637     6
   190    9     3   2869.1    0.417     3
   191    9     3   4563.0    0.679     0
   192    9     3   3220.3    0.489     5
   193    9     3   2752.6    0.381     1
   194    9     3   3288.7    0.453     4
   195    9     3   3341.9    0.447     7
   196    9     3   3749.5    0.580     3
   197    9     3   2947.9    0.391     3
   198    9     3   3996.8    0.560     3
   199    9     3   3132.1    0.454     4
   200    9     3   4359.1    0.614     5
Total extinctions: 0
Generation time: 267.323 sec (234.163 average)

 ****** Running generation 10 ****** 

Population's average fitness: 2974.60632 stdev: 637.68053
Best fitness: 5919.28000 - size: (20, 202) - species 152 - id 152

Species 94 with 3 members is stagnated: removing it

Species 163 with 3 members is stagnated: removing it

Species 67 with 3 members is stagnated: removing it

Species 27 with 3 members is stagnated: removing it

Species 140 with 3 members is stagnated: removing it

Species 164 with 3 members is stagnated: removing it

Species 114 with 3 members is stagnated: removing it
Average adjusted fitness: 0.335
Mean genetic distance 3.595, standard deviation 0.240
Population of 579 members in 193 species:
   ID   age  size  fitness  adj fit  stag
  ====  ===  ====  =======  =======  ====
     1   10     3   3556.3    0.343     2
     2   10     3   3061.6    0.298     4
     3   10     3   2450.3    0.148     7
     4   10     3   3169.9    0.338     3
     5   10     3   3544.5    0.307     9
     6   10     3   3369.3    0.352     1
     7   10     3   3414.4    0.411     2
     8   10     3   3395.5    0.345     8
     9   10     3   3574.4    0.436     5
    10   10     3   2428.1    0.187     6
    11   10     3   4135.3    0.468     8
    12   10     3   3264.5    0.222     6
    13   10     3   3888.6    0.360     2
    14   10     3   3525.2    0.406     7
    15   10     3   3214.2    0.230     8
    16   10     3   3415.0    0.277     8
    17   10     3   3297.9    0.343     6
    18   10     3   2971.0    0.239     6
    19   10     3   3653.2    0.410     2
    20   10     3   2928.9    0.266     7
    21   10     3   3152.4    0.324     4
    22   10     3   4267.5    0.492     0
    23   10     3   3872.9    0.361     8
    24   10     3   3996.3    0.427     8
    25   10     3   3445.9    0.316     5
    26   10     3   3694.8    0.385     8
    28   10     3   4233.8    0.522     0
    29   10     3   2871.3    0.182     2
    30   10     3   4038.7    0.387     6
    31   10     3   3565.5    0.372     9
    32   10     3   2859.5    0.260     7
    33   10     3   3320.3    0.396     2
    34   10     3   3883.7    0.357     5
    35   10     3   4343.7    0.490     9
    36   10     3   3607.1    0.378     6
    37   10     3   3984.6    0.396     0
    38   10     3   3570.3    0.255     3
    39   10     3   3754.4    0.339     3
    40   10     3   3652.4    0.349     9
    41   10     3   3392.4    0.320     7
    42   10     3   3865.6    0.437     0
    43   10     3   3751.0    0.359     8
    44   10     3   3089.1    0.306     1
    45   10     3   3544.3    0.365     7
    46   10     3   3759.0    0.481     7
    47   10     3   3202.8    0.329     6
    48   10     3   3292.1    0.221     9
    49   10     3   3154.6    0.354     7
    50   10     3   3855.2    0.391     0
    51   10     3   3538.0    0.388     6
    52   10     3   3778.3    0.423     6
    53   10     3   4177.6    0.490     1
    54   10     3   4078.6    0.419     0
    55   10     3   2865.4    0.217     3
    56   10     3   2591.3    0.202     7
    57   10     3   3113.5    0.290     5
    58   10     3   3299.9    0.375     7
    59   10     3   3746.2    0.393     6
    60   10     3   3233.7    0.298     6
    61   10     3   2890.0    0.221     8
    62   10     3   3616.0    0.311     8
